ID	ZT_0_REP_1	ZT_0_REP_2	ZT_0_REP_3	ZT_4_REP_1	ZT_4_REP_2	ZT_4_REP_3	ZT_8_REP_1	ZT_8_REP_2	ZT_8_REP_3	ZT_12_REP_1	ZT_12_REP_2	ZT_12_REP_3	ZT_16_REP_1	ZT_16_REP_2	ZT_16_REP_3	ZT_20_REP_1	ZT_20_REP_2	ZT_20_REP_3
Rpl15	139.088	123.463	115.301	129.476	144.112	125.721	144.265	132.357	141.151	150.737	121.224	111.77	132.671	119.849	131.647	118.925	118.065	119.677
Rpl17	650.328	561.78	531.772	532.539	606.22	508.307	728.692	543.965	680.35	766.021	498.721	443.565	602.618	429.364	525.706	542.071	510.928	552.044
Rpl18	286.844	260.128	209.022	240.728	287.127	244.854	289.674	260.07	269.404	336.515	219.788	202.861	263.661	225.66	256.719	233.663	222.747	220.637
Rpl18a	215.538	201.429	160.068	181.84	224.088	189.9	205.798	196.076	203.686	242.04	165.809	159.69	186.572	160.494	186.191	171.878	152.871	168.181
Rpl19	729.851	617.367	541.112	614.661	742.602	612.266	690.94	618.844	664.685	797.519	559.895	515.095	622.507	541.907	619.542	553.918	547.259	563.041
Rpl21	258.362	252.6	207.694	236.426	295.655	250.42	260.374	228.508	251.93	303.223	225.292	189.971	221.423	198.715	223.02	220.191	212.754	220.654
Rpl22	38.1662	35.8454	31.1955	31.2546	37.8457	34.8885	38.536	36.4969	38.5678	42.6359	32.0224	30.9438	33.6494	28.0368	31.5687	31.7995	29.339	34.2754
Rpl22l1	371.953	383.86	326.937	338.902	393.604	348.147	529.176	336.579	433.529	506.444	336.157	262.19	366.749	279.36	340.825	331.311	325.349	333.281
Rpl23	253.394	230.435	205.73	215.193	269.576	237.909	247.363	210.204	232.451	274.85	219.429	188.405	217.37	188.283	222.591	195.508	205.059	217.324
Rpl23a	758.215	728.748	624.421	652.688	781.552	668.777	806.091	678.566	743.363	883.387	588.347	559.258	717.391	585.551	672.163	634.654	607.162	615.027
Rpl24	422.5	391.88	363.092	389.616	494.363	408.871	453.479	374.474	424.276	501.549	352.623	326.832	379.809	321.535	361.716	352.781	361.006	366.658
Rpl26	8.84043	12.701	10.8424	7.66463	12.4291	5.64959	14.1129	3.85084	6.06597	8.75731	11.7475	6.24566	5.78027	1.20798	15.2993	10.0011	16.5518	18.9675
Rpl27	237.801	207.33	175.117	199.651	240.882	197.971	244.925	197.279	214.926	255.504	177.09	166.3	197.537	166.197	201.279	177.404	184.593	184.317
Rpl27a	275.448	259.409	230.588	240.434	295.639	255.473	286.423	235.389	278.066	308.907	229.395	212.072	249.245	194.857	239.541	229.358	233.424	240.78
Rpl28	434.486	397.466	336.005	381.153	494.897	391.292	426.09	402.633	385.86	464.174	334.225	334.927	379.619	324.03	375.764	359.257	314.024	348.572
Rpl29	245.088	238.866	178.525	203.262	261.049	215.197	249.895	221.522	229.623	266.697	174.284	194.481	223.823	180.138	211.405	204.208	175.615	188.855
Rpl3	675.422	644.537	543.416	655.814	776.348	669.635	685.018	619.611	672.397	813.397	614.824	539.935	622.536	598.296	645.983	576.101	596.448	578.888
Rpl30	25.9504	18.2692	13.4195	18.1732	29.4345	25.3155	30.008	21.2771	16.9464	19.1582	24.2033	16.1414	13.1631	16.1861	24.2684	14.7295	19.9522	14.6449
Rpl31	281.668	258.389	220.915	225.669	295.753	237.728	287.9	234.6	271.056	311.658	210.301	216.505	258.237	192.083	241.566	231.505	206.444	237.371
Rpl31-ps12	70.3953	66.9303	52.9148	54.1723	68.5225	56.9853	68.3308	59.8792	61.7235	78.4035	49.8906	52.23	59.9316	48.9185	60.6669	58.632	51.3042	55.4751
Rpl32	623.468	529.571	471.784	493.125	576.644	500.601	688.504	497.256	642.077	724.522	486.266	428.823	564.513	410.646	517.542	528.215	490.622	529.341
Rpl34	30.8707	27.292	37.5974	23.0466	35.7661	32.0645	49.4795	20.0043	42.7151	30.7035	27.5195	35.7309	44.6103	18.6194	32.6057	29.1348	33.7872	39.7226
Rpl34-ps1	622.437	543.691	495.697	519.249	577.643	480.547	679.011	552.71	654.771	736.458	475.41	431.037	563.001	409.659	496.35	523.406	462.026	525.732
Rpl35	535.615	448.624	427.543	442.455	520.251	420.606	616.741	455.228	529.692	608.04	387.402	357.841	491.282	379.504	432.552	428.514	427.023	455.282
Rpl35a	793.372	695.771	676.337	638.675	720.918	623.523	877.158	623.962	812.096	917.85	620.134	544.609	694.234	499.234	641.046	634.399	626.185	654.578
Rpl36	605.834	498.802	436.788	464.147	591.923	479.456	634.024	472.413	571.102	660.956	477.862	406.245	508.186	382.435	477.241	462.428	466.274	464.909
Rpl36a	341.691	313.012	261.341	283.6	370.547	302.089	343.589	260.769	312.526	380.874	269.954	265.417	293.328	247.719	297.544	269.357	256.943	290.422
Rpl36al	199.081	171.553	151.044	184.328	217.638	176.346	187.37	175.589	162.81	206.727	153.917	145.169	171.12	155.009	170.853	159.712	147.836	158.603
Rpl37	307.961	298.103	238.934	245.612	321.286	255.638	350.522	254.051	319.379	367.626	238.32	211.756	285.239	203.924	257.246	266.936	237.267	257.941
Rpl37a	474.267	430.406	371.601	388.343	457.751	381.933	531.707	385.352	483.886	538.538	356.335	332.416	429.927	312.256	403.567	401.727	357.925	391.567
Rpl37rt	28.9725	27.0158	23.0525	22.4363	32.3644	24.3963	35.6181	19.2456	27.6511	31.8545	23.8606	18.9176	26.3539	15.0269	23.456	24.7169	23.2777	24.3662
Rpl38	1406.3	1231.39	1100.96	1102.56	1489.08	1167.78	1592.94	1132.58	1295.6	1541.03	1004.79	957.762	1232.28	946.654	1067.56	1146.93	987.883	1121.08
Rpl39	504.813	429.57	375.234	373.913	464.979	388.163	542.078	380.784	452.735	519.021	372.698	325.151	421.25	303.086	381.126	368.591	364.44	380.262
Rpl39l	0.0771521	0.0745276	0.0361489	0.0687401	0.0859969	0.0551093	0.0	0.0304643	0.166312	0.0217817	0.028269	0.0	0.106758	0.139801	0.0640401	0.137126	0.109194	0.0
Rpl3l	0.110529	0.248948	0.203227	0.193222	0.0879022	0.276126	0.0962625	0.186834	0.127512	0.187046	0.315978	0.158934	0.128162	0.180132	0.206608	0.192724	0.0587195	0.123973
Rpl4	432.231	389.162	322.236	385.778	451.235	390.782	407.608	386.553	392.041	455.147	340.761	319.725	372.575	365.696	374.101	340.021	335.174	341.309
Rpl41	1380.98	1070.24	918.698	915.921	1170.09	971.729	1261.1	945.416	1136.43	1242.78	843.804	790.964	1092.6	752.176	962.585	975.626	868.153	953.922
Rpl5	147.265	126.637	119.393	124.804	151.086	123.911	142.236	122.974	141.266	165.268	114.956	111.966	128.239	103.161	120.378	115.249	113.956	125.797
Rpl6	313.245	314.188	258.993	298.329	379.584	317.941	338.956	298.897	310.572	368.622	280.232	244.415	295.956	264.538	297.5	269.639	277.066	276.249
Rpl7	410.484	364.435	312.476	354.14	440.18	369.052	387.521	356.562	374.963	452.108	319.267	321.063	356.279	321.113	359.63	326.697	315.422	338.452
Rpl7a	370.553	341.725	294.998	334.183	398.017	343.773	368.426	348.406	363.03	428.444	308.567	307.734	354.323	320.326	351.259	327.055	302.988	322.68
Rpl7l1	18.3377	17.2082	16.8621	17.603	17.8917	18.2217	16.8443	17.044	15.9542	18.7747	16.3339	15.0535	17.9178	18.9463	18.7222	15.3341	15.6523	16.4745
Rpl8	474.312	487.82	396.981	461.32	571.248	488.264	480.284	441.107	483.305	583.999	437.507	371.457	449.429	422.447	451.189	411.406	446.642	412.614
Rpl9	977.266	746.436	713.933	707.767	784.045	646.897	942.117	704.536	894.504	1012.69	667.753	590.183	786.698	541.573	708.015	693.38	700.306	711.627
Rplp0	190.408	161.788	135.846	153.07	166.494	148.544	170.334	153.437	177.205	201.954	143.022	136.091	156.5	128.486	148.028	138.689	141.354	148.934
Rplp1	1771.25	1626.86	1317.08	1396.15	1808.35	1471.69	1697.68	1388.13	1713.23	1935.16	1358.15	1391.29	1547.59	1147.77	1489.15	1511.44	1306.83	1518.65
Rplp2	602.52	564.752	425.389	485.294	636.545	530.391	621.267	487.705	548.759	670.679	479.925	434.004	499.373	398.629	495.557	437.62	467.48	459.011
Rplp2-ps1	5.97911	5.89563	5.11963	4.48453	6.29748	5.20578	4.51384	5.16464	5.28203	7.16186	4.8303	3.6529	5.03755	4.87741	4.89167	5.54009	4.6106	4.18964
Rpn1	41.8445	42.1791	36.8878	43.6552	49.547	46.0648	41.493	39.0155	38.6413	43.9119	36.712	34.523	43.3547	45.124	42.3248	36.0308	41.4569	36.4302
Rpn2	57.4123	59.3141	49.0934	57.8405	66.8848	65.5678	60.8612	53.4383	53.4448	62.1845	53.9038	47.5281	56.3823	59.232	56.516	51.2559	57.3069	53.0759
Rpp14	11.4789	10.8991	10.7757	10.4352	10.6812	10.1333	11.3479	11.6518	10.9951	11.7434	10.3663	10.4455	11.5714	10.9586	11.3209	10.4443	11.1226	10.8119
Rpp21	32.0281	30.2988	21.7463	27.2614	40.7492	33.0389	32.9831	32.0716	25.0979	33.252	24.5189	21.5895	32.0382	25.5758	29.6854	26.6968	23.1147	24.9645
Rpp25	6.33255	5.88335	6.46326	6.97176	8.29488	6.84257	6.30195	6.22729	6.65143	7.17403	5.40907	7.5528	5.80449	7.58642	5.74179	6.93587	4.73813	6.20829
Rpp25l	20.8319	21.7326	18.1195	20.5109	24.6434	19.623	20.485	19.2173	18.7173	23.1337	18.4474	16.0979	20.6643	21.1016	21.2888	16.1135	16.3682	17.976
Rpp30	8.60087	7.31754	8.30945	8.54814	11.3152	8.3933	8.96664	8.18901	8.22564	9.08356	8.46887	7.57074	8.9176	7.79683	8.52676	6.71753	8.07523	8.58896
Rpp38	4.96735	5.90986	6.54829	6.77615	6.5691	5.75321	6.49496	5.93964	5.56563	6.4811	6.0052	5.20002	6.21332	5.6548	5.82366	6.18507	6.07705	5.71751
Rpp40	1.32269	0.985985	1.15457	1.43677	1.45413	1.45601	1.17661	1.15903	1.0448	1.15608	1.08878	1.07405	1.4876	1.12942	1.15054	1.17544	1.2245	1.41476
Rpph1	4.98573	4.62349	2.05569	3.73139	3.55668	2.99148	4.28438	3.62235	5.15876	4.27904	2.04602	2.34867	3.8634	2.31276	2.64858	1.9495	1.97577	2.86377
Rprd1a	29.2405	30.1996	28.7959	30.3512	27.9509	27.7951	28.2749	28.4714	28.0289	27.9262	28.6183	30.5867	29.4474	32.1191	29.6791	29.1488	29.6835	28.8201
Rprd1b	7.92007	7.76791	7.04798	8.05941	7.70567	8.1886	7.62645	7.31468	6.90621	7.45088	8.39042	7.78845	8.047	9.29574	8.40834	6.78704	7.44405	7.20323
Rprd2	6.60827	7.09573	7.79803	8.11179	6.18893	7.94999	7.28279	7.01398	6.71112	6.14911	8.23572	7.43035	6.93901	8.54756	7.65892	7.6081	8.31768	7.78861
Rprl1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rprl2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rprl3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rprm	21.4582	19.2236	19.7818	18.4981	23.4484	17.2516	17.1248	14.0517	14.8327	15.5928	15.0534	14.3441	17.9016	19.5907	19.7127	15.5681	17.2986	19.5381
Rprml	8.51044	6.95354	6.33013	5.1419	7.2035	4.6732	5.32393	4.07453	4.38569	4.65519	4.05376	10.5656	7.55637	5.18532	6.13693	3.85239	4.498	5.58531
Rps10	518.079	457.817	388.54	414.941	509.854	449.841	521.57	421.102	482.967	554.564	402.974	339.372	439.035	331.996	406.985	403.844	395.328	409.274
Rps11	631.073	592.414	497.46	547.263	715.453	564.722	655.208	533.307	620.105	768.615	510.398	455.443	577.286	457.575	557.571	550.649	510.104	534.207
Rps12	721.092	689.265	587.62	594.157	682.541	587.944	846.211	593.383	871.121	931.344	642.211	548.944	677.204	443.774	587.305	672.452	647.949	674.694
Rps13	317.207	323.881	265.837	291.989	359.501	301.811	364.593	296.318	338.558	395.653	279.905	266.141	309.45	235.517	277.364	293.82	268.107	293.516
Rps14	902.807	685.888	606.794	636.349	734.16	608.699	759.603	675.604	771.978	928.984	567.859	525.385	668.237	524.176	634.675	626.205	569.897	608.201
Rps15	1201.33	1102.27	915.776	955.961	1239.32	998.222	1264.67	1004.34	1195.19	1416.18	905.239	841.532	1108.01	853.876	1010.71	1018.78	912.716	998.141
Rps15a	47.0908	42.9087	41.5203	46.1636	46.9774	45.5441	50.2389	40.7912	46.4568	51.7752	44.9427	38.227	43.5479	42.7058	44.7887	43.5739	43.9004	42.8451
Rps15a-ps4	1.22647	1.09361	0.972483	1.00869	1.44594	1.78581	1.39727	0.894061	1.60154	1.15419	1.6247	0.99997	1.41425	0.752187	1.46831	0.586883	1.63012	1.82045
Rps15a-ps6	1.86889	2.0701	1.96146	1.98149	1.99982	1.93566	2.5489	1.68253	2.09489	2.63462	1.83519	1.6434	2.36192	1.25976	2.14076	2.02621	2.08518	1.9289
Rps16	371.893	356.244	305.93	331.598	395.415	341.764	421.429	322.478	413.255	443.793	308.185	288.061	349.562	267.41	345.638	325.243	318.738	334.738
Rps17	662.617	578.297	511.912	532.494	702.207	567.384	704.215	554.021	648.685	746.952	530.328	472.634	591.147	449.396	555.336	533.761	533.451	573.637
Rps18	660.117	555.394	471.481	513.833	566.052	504.161	624.626	555.255	624.279	729.308	496.966	462.355	562.665	456.923	522.54	521.961	472.74	520.425
Rps19	505.352	479.751	393.344	409.823	483.808	410.079	571.066	411.437	516.881	606.192	378.812	351.016	491.642	345.402	421.562	443.314	371.087	419.963
Rps19-ps3	3.85176	3.16951	1.8047	3.24114	5.30704	4.27978	2.40304	2.87283	2.76766	3.08106	2.74421	2.4361	2.3688	2.55913	2.93072	1.56885	4.16427	2.97679
Rps19bp1	19.6918	17.4249	15.2271	13.9501	20.299	16.5775	15.7955	15.0249	13.7638	15.9677	12.4232	13.9494	18.2338	15.802	17.1133	13.2234	15.2447	16.0786
Rps2	451.872	427.095	344.242	375.867	436.747	367.994	369.682	366.033	411.574	455.277	319.604	332.849	380.626	326.097	374.388	330.346	333.702	330.663
Rps20	436.458	410.632	341.619	356.171	440.836	371.123	499.5	364.874	439.542	509.508	352.288	317.951	393.453	295.352	362.74	364.581	333.379	351.907
Rps21	1324.61	1156.45	935.98	928.426	1178.32	965.43	1542.08	963.778	1259.97	1460.77	936.115	772.864	1116.25	711.536	965.238	972.959	973.192	977.564
Rps23	775.049	716.072	612.662	611.572	748.942	623.89	788.517	642.043	800.831	862.524	564.836	554.882	724.544	530.584	644.483	662.171	576.179	621.497
Rps24	506.386	431.528	428.523	422.403	444.456	384.096	545.32	405.103	515.902	583.887	388.589	329.707	436.415	327.386	402.658	404.963	402.789	431.765
Rps25	427.28	395.498	357.244	354.521	427.368	357.346	488.527	357.567	457.76	521.632	353.006	317.202	397.961	298.347	361.02	370.795	360.369	384.262
Rps26	379.693	373.274	316.714	335.139	439.819	382.462	403.456	322.49	384.616	437.902	338.136	302.602	370.397	307.688	354.741	352.121	335.314	350.695
Rps27	30.669	46.4186	180.366	39.6025	576.744	560.239	889.995	8.43552	227.369	56.9741	689.866	236.633	88.8802	7.06492	144.384	73.1949	654.338	680.093
Rps27a	569.364	542.09	469.875	495.051	592.291	505.391	657.691	474.339	601.869	711.448	455.265	378.341	513.191	380.875	459.88	471.42	457.295	478.721
Rps27l	56.0494	40.9508	36.8596	36.2599	42.4263	38.738	55.3538	37.8068	48.368	50.3699	33.285	28.3864	41.0623	28.9049	34.8363	34.7133	35.9993	32.7749
Rps27rt	1546.98	1422.07	1045.1	1294.59	1068.19	806.871	887.336	1169.87	1441.71	1886.95	686.406	925.437	1301.23	938.355	1142.17	1256.29	652.421	675.619
Rps28	769.936	745.261	637.465	653.997	877.23	728.236	884.056	616.867	858.4	929.526	708.58	628.994	771.436	528.188	750.323	744.552	715.494	738.732
Rps29	1583.1	1599.42	1352.17	1283.11	1672.87	1446.26	1856.02	1255.38	1664.99	1868.93	1349.68	1291.9	1554.09	1013.15	1449.37	1423.08	1340.65	1493.51
Rps3	259.52	219.705	192.706	207.266	229.786	199.257	242.191	206.921	237.877	283.834	187.976	165.1	214.143	168.393	205.354	191.899	188.351	200.382
Rps3a1	554.247	512.472	453.547	467.778	563.238	492.517	543.855	466.933	522.844	628.129	436.266	400.393	489.176	408.638	474.727	451.834	436.278	454.127
Rps4l	30.8115	24.7523	25.9327	36.6214	39.0302	34.8729	37.962	33.1041	31.0786	32.3324	29.8678	19.6583	19.3058	29.3595	29.8984	23.7844	28.8424	24.1612
Rps4x	430.305	441.036	355.357	397.446	491.079	430.547	423.763	383.812	415.41	515.951	373.926	352.018	393.392	364.347	397.693	374.9	360.552	367.922
Rps5	375.912	347.806	285.673	321.608	389.258	332.019	375.417	294.847	355.009	423.876	284.586	261.36	329.908	270.076	329.253	297.445	285.148	294.525
Rps6	319.264	305.556	267.628	289.263	349.546	303.631	341.465	296.807	333.472	388.238	283.094	241.731	302.192	258.357	285.883	276.568	281.297	279.451
Rps6ka1	5.73682	6.62328	5.29644	6.57743	7.27826	7.29327	5.95023	7.0618	6.22428	6.24394	5.89817	5.26525	5.23959	5.76435	5.10297	5.56765	5.55281	5.43467
Rps6ka2	18.4459	19.9796	16.6913	18.3993	16.1649	18.8284	14.8837	15.1128	15.2703	14.163	17.4265	17.0015	18.4412	19.2171	19.1981	16.9751	19.4475	18.8974
Rps6ka3	3.00119	3.92761	3.65637	2.8144	2.34491	2.65841	2.84588	3.44719	3.23474	2.75532	3.33786	5.85419	3.8754	3.11953	3.10792	3.09301	2.83401	3.25072
Rps6ka4	11.3859	13.1368	9.68625	11.0445	10.4306	10.7003	12.6784	11.8488	13.0653	13.7733	10.8285	12.0873	10.9729	9.48423	11.5049	10.3828	10.0522	9.88844
Rps6ka5	3.60913	3.85501	3.88782	4.59999	2.97767	3.9176	3.76925	4.5035	4.06626	3.80177	5.10585	5.44469	4.30506	4.69442	4.06373	4.21023	4.46373	4.5309
Rps6ka6	4.74586	5.66136	5.60698	6.60688	4.8054	5.99084	6.59699	4.26889	4.77341	5.16884	6.71204	4.90658	5.31209	7.01679	6.12544	6.37625	6.70959	5.27829
Rps6kb1	5.47992	6.25486	6.58829	5.95735	5.76706	6.56532	6.00569	7.09308	6.65948	5.9597	7.19391	7.52628	6.68043	7.00755	6.79759	6.2473	6.3317	6.68065
Rps6kb2	4.72043	11.296	10.6564	5.09788	10.3438	11.5458	8.83496	9.64432	7.30401	7.00665	9.34243	9.36363	6.05347	6.18183	6.82715	8.77117	7.0984	7.36579
Rps6kc1	11.4478	11.5721	10.7048	11.0397	12.585	11.8425	10.6713	10.7684	9.81093	10.6378	10.1342	9.55268	11.525	13.1865	11.815	10.3129	11.6982	10.8981
Rps6kl1	9.86746	12.5061	12.1166	12.8013	16.1907	14.4412	12.9149	13.5164	11.0386	12.3387	12.0444	10.5771	11.8461	13.062	12.3429	11.2193	10.6622	10.4645
Rps7	350.059	307.402	277.782	295.892	352.577	295.961	365.304	297.84	345.47	390.936	273.043	257.962	318.136	249.519	295.053	278.005	280.503	295.81
Rps8	644.502	611.737	538.013	564.579	721.672	593.413	693.504	568.343	654.306	759.459	548.533	455.568	598.542	466.447	581.83	522.618	558.338	554.518
Rps9	520.093	491.869	395.545	431.13	519.627	449.148	497.957	427.324	495.278	584.177	418.076	392.939	466.068	376.155	450.19	419.708	426.572	429.852
Rpsa	384.772	353.679	289.414	312.672	353.512	310.223	365.212	289.691	368.259	417.134	272.372	252.545	320.267	249.484	305.544	293.922	295.042	293.503
Rptn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rptor	11.3416	11.9713	11.8015	13.1173	11.055	12.5553	11.2063	11.1125	11.4931	11.2969	12.4037	11.1969	12.5469	14.5363	12.874	12.63	13.1382	11.9084
Rptoros	0.0	0.0458835	0.111277	0.0211602	0.079417	0.0	0.0	0.0	0.0511955	0.0670503	0.139232	0.0186465	0.0	0.0	0.070439	0.0211056	0.134452	0.0426301
Rpusd1	24.1566	22.0854	18.6842	21.7277	25.9173	23.8611	21.6721	19.1254	18.0353	22.6984	19.3769	20.4352	23.5293	23.812	22.7501	19.1229	21.6204	19.4503
Rpusd2	1.13813	1.14279	1.3103	1.34929	1.39806	1.18792	1.18171	1.262	1.15159	1.26429	1.45871	1.55009	1.17562	1.37038	1.44405	1.2488	1.35439	1.30497
Rpusd3	5.04141	5.79652	4.7242	4.37606	5.64348	5.56385	6.23296	4.95527	4.82737	5.87644	4.5189	4.22996	4.41112	4.78318	5.20832	4.86471	5.20588	4.38867
Rpusd4	3.44823	4.61777	3.88022	3.34221	4.67979	4.79212	4.17029	3.97646	3.09454	3.86959	4.56746	3.90803	4.57844	4.27703	4.35917	3.78234	4.32896	3.71628
Rqcd1	7.63689	9.34433	8.14565	8.06501	8.90463	9.26813	8.34216	8.24238	7.24665	7.95205	8.85	8.10628	7.97736	9.14945	8.76274	7.59177	7.92096	8.44658
Rrad	2.86907	4.10589	3.3489	2.5712	3.3476	3.00813	2.32654	2.59702	2.36898	2.88	2.76644	1.92327	3.45153	3.55099	3.84378	2.10235	3.38384	2.16839
Rraga	70.3221	63.5612	59.4026	75.6604	82.7567	74.7971	72.996	74.7305	60.2725	70.1838	65.8715	63.5155	70.0585	81.5255	72.3868	64.0766	68.5145	64.4336
Rragb	54.8628	48.8328	52.4569	62.9919	66.5851	60.3849	58.4631	56.1392	53.1879	61.2756	61.2052	51.1617	55.4124	72.4963	64.2535	56.5731	58.9474	55.1506
Rragc	30.0778	29.5867	28.6597	31.4024	35.3146	32.2368	31.4886	32.2088	28.9387	33.1089	32.4076	28.6394	32.5397	35.5358	33.8457	27.3489	31.4302	28.9919
Rragd	18.4953	19.8624	16.1661	16.7104	16.6253	15.883	15.2161	16.9776	19.0425	16.8437	16.3537	27.1487	21.206	18.4612	17.9545	16.8775	17.0572	18.6705
Rras	6.79342	7.00383	4.70148	5.19201	8.16272	7.36778	6.54255	7.03836	9.30371	9.99434	7.23909	7.26657	8.1354	6.14358	7.34606	5.34478	6.0864	5.36985
Rras2	2.73782	3.08368	2.9291	1.9159	2.76752	2.7236	2.2189	2.22339	2.61636	3.1043	2.7536	2.29749	2.55628	2.58693	3.10057	2.50197	2.65906	2.57654
Rrbp1	15.6253	15.4889	14.6504	14.7548	14.5232	16.81	14.2888	14.6003	14.4405	15.4306	15.4588	13.8426	13.6392	13.9352	14.2013	14.3985	15.4862	15.577
Rreb1	2.69755	6.45502	4.65964	1.84547	3.17943	3.71299	2.8095	6.01795	3.65055	2.11515	2.99924	8.26004	5.41771	2.6318	3.54194	3.92822	4.34881	5.45086
Rrh	0.0	0.0498399	0.0181308	0.0861929	0.0	0.0138203	0.0755746	0.0305593	0.0625612	0.0764735	0.0141786	0.0455724	0.0356969	0.0280473	0.0160599	0.103165	0.0410753	0.0173647
Rrm1	5.19529	4.76568	4.49478	5.55998	5.07712	5.37226	4.66031	5.4434	4.94845	5.36213	4.93161	4.88528	5.31086	5.73592	4.80877	5.04638	5.29666	5.02055
Rrm2	0.685547	0.651002	0.446422	0.548685	0.59577	0.730373	0.726176	0.458806	0.713847	0.715131	0.64713	0.437892	0.686003	0.665324	0.636551	0.557597	0.567354	0.729982
Rrm2b	11.4644	9.59854	10.5787	12.8723	9.25214	10.9313	12.135	11.8798	11.5599	11.4934	13.3462	11.84	11.1056	13.447	12.4468	12.2201	11.9736	12.7565
Rrn3	17.4024	16.6343	16.8706	19.9092	19.7361	20.3652	17.3233	17.9507	15.9325	17.8144	19.4531	17.9471	18.7758	23.3471	19.0524	17.4694	19.1484	17.2548
Rrnad1	7.14187	10.7242	11.0268	7.56932	9.90483	10.7669	8.92312	9.00494	7.3235	7.52622	9.51341	8.43478	8.99786	8.66098	8.70848	8.48293	8.40075	8.28672
Rrp1	126.879	129.84	111.462	139.046	182.524	155.519	129.953	136.729	110.76	138.839	126.045	121.449	128.39	156.386	138.628	120.515	122.835	119.254
Rrp12	7.11335	6.85704	6.91614	7.53788	7.55039	8.16224	6.89734	7.48569	6.893	6.81674	7.46019	7.4946	7.50675	9.18602	8.14979	7.3849	7.08983	7.47316
Rrp15	5.62617	5.89137	4.62923	4.89048	5.93976	6.59989	5.82901	5.23781	5.66958	5.55291	5.2626	5.13553	4.9791	5.42059	4.36626	4.8169	5.08192	5.25469
Rrp1b	2.26702	3.78332	3.74257	2.55511	3.15601	3.7785	2.92875	2.81071	2.69253	2.58846	2.89157	3.76264	2.60615	2.69851	2.87481	3.01939	3.13483	3.13813
Rrp36	11.1576	10.9569	9.24079	9.69355	12.2561	11.0287	10.6016	10.8588	11.4021	11.8289	10.4834	9.12363	10.2287	11.3924	10.9714	8.80456	9.51741	9.53596
Rrp7a	51.9717	50.119	43.6959	51.1584	63.2975	53.9271	46.8321	49.1582	44.1746	50.177	46.1847	42.2197	49.3512	52.7085	52.6843	45.1568	47.7926	45.286
Rrp8	3.31034	3.82768	3.44068	3.51062	4.29592	3.83983	3.76509	3.84369	4.03822	4.61709	3.95046	4.3185	3.64321	4.24527	4.42253	3.59436	3.9495	3.80174
Rrp9	8.59524	11.3372	9.51005	9.41113	11.8507	10.5038	8.73041	11.1086	9.20828	9.61877	9.62511	9.66182	9.28235	9.595	9.89944	9.46356	8.96488	9.0308
Rrs1	12.019	11.165	11.1344	11.9293	12.9527	12.2683	11.4935	12.3441	10.6588	11.5827	11.8744	9.44628	10.6164	12.6294	12.0337	9.41919	11.0084	9.9486
Rs1	0.0325013	0.0235468	0.0342634	0.0470561	0.0226421	0.043529	0.0396723	0.0288753	0.0043788	0.0229395	0.053589	0.0414663	0.0449731	0.0471142	0.00674443	0.0180519	0.0344994	0.0729239
Rsad1	2.05491	3.25227	3.05161	2.8911	2.98281	3.66538	3.40675	4.08452	2.9656	2.81551	3.50092	3.04899	2.65602	3.18498	3.33908	3.10547	2.88778	3.12065
Rsad2	1.02392	0.457454	0.377801	0.421929	0.534986	0.493681	0.424944	0.303229	0.379362	0.429998	0.558066	0.311515	0.44276	0.361794	0.494007	0.409468	0.679293	0.482452
Rsbn1	2.89886	2.81833	3.52548	3.62716	2.14761	3.10846	3.49904	3.2427	3.34761	2.55035	3.87315	3.79697	3.44792	4.35484	3.50734	3.45252	4.02826	4.09153
Rsbn1l	3.97629	3.89202	4.15527	4.18342	3.39209	4.04788	4.10023	4.01562	4.50715	3.59133	4.60762	4.88616	4.02739	4.17569	4.14252	4.40085	4.27678	4.43299
Rsc1a1	3.03182	3.94882	3.20178	3.50134	4.1024	4.442	3.79059	3.10792	1.53452	3.83585	3.67844	4.42302	2.69313	3.32824	2.61812	3.22042	2.47459	2.73465
Rsf1	5.36364	4.99843	6.4294	6.49742	3.79582	5.2135	5.91254	5.29431	5.48079	4.44052	7.20266	6.08405	5.5758	6.62757	6.04969	6.14937	6.85162	6.41527
Rsf1os1	0.0	0.0	0.0	0.0	0.44825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rsg1	1.20711	1.21588	1.27618	1.57188	0.724497	0.906448	1.32988	2.1021	1.03416	0.908781	1.20213	1.89547	1.77025	1.92931	1.41302	2.25547	1.4894	1.50005
Rsl1	1.75695	1.66036	1.71265	1.57094	1.5806	1.70499	1.65273	1.57469	1.77265	2.03693	1.86803	1.68796	1.35032	2.02545	1.71723	1.47081	1.61556	1.26894
